customer_id,signup_date,acquisition_channel,state,subscription_tier,customer_segment
11659,2024-08-15,Paid Search,TX,Essential,Budget Builder
11660,2024-01-08,Organic,CA,Plus,Investor
11661,2025-06-29,Paid Search,NY,Essential,Budget Builder
11662,2025-04-07,Partner,IL,Plus,Family Planner
11663,2023-08-24,Organic,CA,Plus,Family Planner
11664,2024-11-01,Paid Search,NJ,Plus,Investor
11665,2025-04-07,Organic,CA,Essential,Investor
11666,2025-02-01,Partner,IL,Essential,Investor
11667,2024-01-15,Partner,IL,Plus,Investor
11668,2025-03-04,Referral,FL,Plus,Family Planner
11669,2024-09-05,Social,TX,Essential,Budget Builder
11670,2024-07-16,Paid Search,NY,Essential,Credit Improver
11671,2024-02-24,Organic,NJ,Essential,Budget Builder
11672,2023-02-21,Social,CA,Plus,Investor
11673,2025-03-29,Paid Search,NJ,Plus,Budget Builder
11674,2023-07-24,Paid Search,FL,Plus,Investor
11675,2025-09-27,Organic,NJ,Plus,Credit Improver
11676,2024-12-31,Referral,TX,Premium,Investor
11677,2023-09-14,Referral,GA,Premium,Credit Improver
11678,2023-07-04,Paid Search,IL,Plus,Investor
11679,2023-05-25,Social,TX,Essential,Budget Builder
11680,2023-09-03,Partner,IL,Essential,Credit Improver
11681,2023-07-06,Organic,TX,Plus,Credit Improver
11682,2025-05-15,Paid Search,IL,Plus,Credit Improver
11683,2023-02-09,Social,FL,Essential,Investor
11684,2024-08-23,Organic,IL,Essential,Budget Builder
11685,2025-08-19,Referral,TX,Essential,Investor
11686,2025-09-12,Paid Search,FL,Essential,Family Planner
11687,2023-01-09,Paid Search,NY,Essential,Budget Builder
11688,2023-12-16,Organic,FL,Essential,Family Planner
11689,2023-03-25,Referral,CA,Essential,Budget Builder
11690,2024-06-16,Partner,IL,Plus,Family Planner
11691,2025-09-15,Partner,TX,Essential,Investor
11692,2023-12-24,Social,NJ,Essential,Investor
11693,2024-01-13,Partner,FL,Essential,Credit Improver
11694,2023-06-21,Organic,NY,Essential,Credit Improver
11695,2024-01-28,Organic,CA,Essential,Budget Builder
11696,2024-12-02,Partner,NY,Essential,Credit Improver
11697,2024-07-02,Partner,NY,Plus,Budget Builder
11698,2025-02-22,Organic,CA,Essential,Budget Builder
11699,2023-11-28,Organic,TX,Essential,Family Planner
11700,2025-03-04,Paid Search,NJ,Essential,Budget Builder
11701,2024-10-10,Referral,IL,Premium,Investor
11702,2025-09-09,Partner,CA,Essential,Budget Builder
11703,2024-06-26,Organic,TX,Premium,Budget Builder
11704,2024-05-05,Partner,IL,Premium,Family Planner
11705,2023-10-10,Referral,TX,Essential,Budget Builder
11706,2025-05-11,Organic,FL,Plus,Budget Builder
11707,2023-04-23,Partner,GA,Plus,Investor
11708,2025-05-11,Social,TX,Essential,Investor
11709,2024-09-01,Paid Search,CA,Essential,Investor
11710,2024-05-22,Organic,GA,Essential,Credit Improver
11711,2024-04-10,Social,TX,Essential,Investor
11712,2025-04-03,Organic,IL,Essential,Budget Builder
11713,2024-08-31,Social,GA,Plus,Credit Improver
11714,2023-10-17,Organic,FL,Plus,Family Planner
11715,2025-05-17,Paid Search,FL,Plus,Budget Builder
11716,2025-02-20,Paid Search,NJ,Essential,Budget Builder
11717,2023-06-11,Organic,GA,Plus,Credit Improver
11718,2024-09-15,Paid Search,GA,Plus,Credit Improver
11719,2024-12-17,Paid Search,CA,Essential,Family Planner
11720,2024-07-20,Organic,GA,Premium,Budget Builder
11721,2025-09-20,Partner,CA,Essential,Family Planner
11722,2024-08-18,Partner,NJ,Essential,Family Planner
11723,2025-08-16,Partner,CA,Essential,Budget Builder
11724,2025-10-09,Referral,NY,Premium,Credit Improver
11725,2024-04-19,Paid Search,FL,Essential,Family Planner
11726,2024-09-09,Partner,GA,Plus,Credit Improver
11727,2024-10-02,Partner,GA,Essential,Investor
11728,2023-09-19,Paid Search,NY,Plus,Credit Improver
11729,2023-06-11,Paid Search,TX,Premium,Family Planner
11730,2023-06-30,Organic,NJ,Premium,Investor
11731,2024-12-25,Paid Search,IL,Essential,Budget Builder
11732,2024-04-13,Organic,GA,Plus,Investor
11733,2023-01-21,Partner,NY,Plus,Budget Builder
11734,2023-09-17,Paid Search,TX,Plus,Budget Builder
11735,2024-04-10,Paid Search,CA,Essential,Budget Builder
11736,2024-06-20,Referral,CA,Essential,Credit Improver
11737,2025-08-09,Partner,TX,Essential,Investor
11738,2025-02-04,Organic,TX,Premium,Budget Builder
11739,2025-08-16,Paid Search,TX,Essential,Family Planner
11740,2025-07-22,Paid Search,TX,Premium,Budget Builder
11741,2025-04-30,Partner,TX,Essential,Budget Builder
11742,2024-06-16,Organic,IL,Plus,Investor
11743,2023-01-15,Organic,GA,Essential,Investor
11744,2023-02-19,Paid Search,NJ,Plus,Credit Improver
11745,2025-09-25,Organic,TX,Essential,Budget Builder
11746,2023-10-31,Paid Search,CA,Plus,Budget Builder
11747,2024-02-20,Partner,CA,Plus,Budget Builder
11748,2023-11-01,Organic,NJ,Premium,Family Planner
11749,2023-07-15,Partner,TX,Premium,Budget Builder
11750,2025-03-23,Paid Search,FL,Essential,Budget Builder
11751,2025-03-10,Paid Search,CA,Premium,Investor
11752,2024-01-23,Paid Search,IL,Essential,Investor
11753,2025-01-26,Organic,TX,Essential,Budget Builder
11754,2024-03-30,Organic,FL,Premium,Budget Builder
11755,2024-12-13,Partner,FL,Essential,Investor
11756,2024-12-05,Partner,NY,Essential,Credit Improver
11757,2025-04-27,Paid Search,IL,Essential,Family Planner
11758,2023-06-24,Referral,FL,Essential,Investor
11759,2023-10-06,Organic,FL,Premium,Budget Builder
11760,2025-01-27,Organic,CA,Premium,Budget Builder
11761,2023-12-29,Social,FL,Plus,Budget Builder
11762,2023-06-20,Social,FL,Essential,Budget Builder
11763,2024-10-26,Organic,CA,Essential,Credit Improver
11764,2024-08-14,Partner,NY,Plus,Budget Builder
11765,2025-07-19,Organic,NY,Plus,Budget Builder
11766,2023-10-01,Partner,GA,Premium,Budget Builder
11767,2024-05-22,Social,TX,Premium,Budget Builder
11768,2023-12-29,Organic,TX,Essential,Investor
11769,2025-04-27,Organic,FL,Premium,Investor
11770,2024-10-16,Social,FL,Plus,Investor
11771,2023-10-25,Paid Search,TX,Plus,Family Planner
11772,2024-05-08,Paid Search,TX,Plus,Investor
11773,2024-06-29,Paid Search,FL,Premium,Budget Builder
11774,2023-10-31,Partner,IL,Essential,Budget Builder
11775,2025-06-22,Organic,GA,Essential,Budget Builder
11776,2023-08-27,Paid Search,GA,Essential,Family Planner
11777,2024-10-11,Partner,IL,Plus,Credit Improver
11778,2025-06-02,Social,CA,Essential,Budget Builder
11779,2024-02-14,Paid Search,CA,Plus,Credit Improver
11780,2024-12-26,Organic,CA,Essential,Investor
11781,2023-11-14,Partner,TX,Essential,Family Planner
11782,2024-06-08,Organic,NY,Plus,Family Planner
11783,2025-06-23,Partner,IL,Plus,Credit Improver
11784,2025-10-20,Referral,TX,Essential,Budget Builder
11785,2024-09-11,Referral,CA,Plus,Budget Builder
11786,2025-08-10,Social,NJ,Plus,Family Planner
11787,2025-03-11,Paid Search,GA,Essential,Budget Builder
11788,2025-07-04,Organic,CA,Plus,Credit Improver
11789,2023-11-16,Social,NJ,Plus,Investor
11790,2025-05-25,Paid Search,IL,Essential,Investor
11791,2023-11-25,Paid Search,CA,Essential,Budget Builder
11792,2025-01-22,Organic,CA,Premium,Budget Builder
11793,2024-10-18,Partner,NJ,Plus,Budget Builder
11794,2023-03-12,Referral,CA,Essential,Credit Improver
11795,2025-04-06,Organic,NJ,Premium,Family Planner
11796,2025-05-14,Organic,NJ,Essential,Investor
11797,2025-07-16,Organic,TX,Essential,Budget Builder
11798,2023-04-16,Social,NY,Essential,Budget Builder
11799,2025-02-08,Organic,TX,Plus,Budget Builder
11800,2025-06-11,Social,NY,Plus,Budget Builder
11801,2023-07-15,Referral,NY,Plus,Credit Improver
11802,2023-05-25,Paid Search,GA,Plus,Family Planner
11803,2024-04-15,Organic,CA,Plus,Credit Improver
11804,2023-08-04,Organic,NJ,Essential,Budget Builder
11805,2023-09-17,Organic,NY,Premium,Budget Builder
11806,2025-07-22,Organic,GA,Plus,Investor
11807,2024-07-28,Paid Search,NY,Plus,Investor
11808,2023-10-12,Organic,NY,Essential,Budget Builder
11809,2024-04-28,Referral,NJ,Essential,Investor
11810,2024-01-07,Paid Search,FL,Plus,Budget Builder
11811,2023-03-11,Referral,NY,Essential,Credit Improver
11812,2024-01-14,Organic,NJ,Plus,Credit Improver
11813,2023-10-29,Organic,NJ,Essential,Budget Builder
11814,2023-09-12,Partner,GA,Plus,Investor
11815,2025-08-01,Referral,FL,Plus,Family Planner
11816,2024-11-22,Organic,IL,Essential,Investor
11817,2025-04-13,Social,GA,Essential,Family Planner
11818,2024-12-17,Partner,TX,Essential,Credit Improver
11819,2024-02-28,Referral,NY,Essential,Investor
11820,2023-08-01,Paid Search,FL,Essential,Family Planner
11821,2023-04-10,Organic,FL,Essential,Family Planner
11822,2023-11-04,Paid Search,TX,Essential,Investor
11823,2024-11-08,Paid Search,NY,Plus,Investor
11824,2024-04-19,Organic,GA,Essential,Credit Improver
11825,2023-04-22,Partner,FL,Plus,Budget Builder
11826,2023-07-02,Paid Search,FL,Plus,Family Planner
11827,2024-08-19,Social,TX,Essential,Investor
11828,2023-06-14,Organic,FL,Plus,Budget Builder
11829,2025-03-25,Paid Search,CA,Essential,Budget Builder
11830,2023-03-31,Paid Search,NY,Essential,Budget Builder
11831,2024-03-30,Partner,NY,Premium,Investor
11832,2023-08-26,Paid Search,TX,Premium,Family Planner
11833,2024-06-17,Organic,IL,Essential,Family Planner
11834,2024-12-27,Paid Search,FL,Essential,Budget Builder
11835,2023-02-27,Social,CA,Plus,Investor
11836,2024-06-25,Referral,GA,Premium,Budget Builder
11837,2025-10-18,Organic,CA,Plus,Family Planner
11838,2024-09-09,Organic,CA,Essential,Credit Improver
11839,2024-02-06,Organic,GA,Essential,Credit Improver
11840,2025-10-02,Referral,FL,Plus,Investor
11841,2025-04-21,Organic,NJ,Plus,Credit Improver
11842,2025-04-18,Partner,TX,Plus,Investor
11843,2024-06-02,Referral,NJ,Plus,Budget Builder
11844,2023-07-16,Paid Search,IL,Plus,Credit Improver
11845,2023-02-15,Paid Search,TX,Premium,Budget Builder
11846,2024-06-13,Paid Search,NY,Essential,Investor
11847,2025-09-26,Paid Search,NY,Essential,Budget Builder
11848,2025-02-14,Referral,IL,Essential,Budget Builder
11849,2023-03-15,Organic,FL,Plus,Budget Builder
11850,2023-12-01,Paid Search,TX,Essential,Budget Builder
11851,2024-09-24,Organic,NJ,Essential,Family Planner
11852,2024-11-18,Paid Search,NY,Essential,Investor
11853,2024-07-28,Organic,FL,Plus,Investor
11854,2023-10-23,Organic,NY,Essential,Budget Builder
11855,2024-04-22,Referral,GA,Essential,Budget Builder
11856,2024-09-24,Organic,NJ,Essential,Investor
11857,2023-11-15,Organic,TX,Premium,Investor
11858,2024-04-23,Organic,GA,Plus,Credit Improver
11859,2024-01-03,Organic,CA,Plus,Investor
11860,2024-01-02,Referral,NY,Essential,Investor
11861,2024-01-13,Organic,TX,Essential,Investor
11862,2024-04-07,Referral,GA,Premium,Family Planner
11863,2023-01-13,Referral,IL,Premium,Budget Builder
11864,2024-06-19,Paid Search,NY,Plus,Budget Builder
11865,2023-09-27,Social,TX,Plus,Family Planner
11866,2024-01-11,Partner,IL,Essential,Budget Builder
11867,2023-09-14,Paid Search,NJ,Plus,Budget Builder
11868,2023-08-05,Organic,CA,Essential,Credit Improver
11869,2024-03-25,Referral,NY,Essential,Investor
11870,2025-06-12,Organic,IL,Premium,Budget Builder
11871,2023-02-01,Paid Search,FL,Premium,Investor
11872,2024-09-01,Paid Search,FL,Plus,Budget Builder
11873,2025-07-05,Organic,NY,Essential,Budget Builder
11874,2024-06-25,Referral,IL,Essential,Investor
11875,2023-05-28,Paid Search,TX,Plus,Budget Builder
11876,2024-10-17,Paid Search,GA,Essential,Investor
11877,2023-03-08,Referral,TX,Plus,Investor
11878,2024-07-23,Paid Search,NY,Essential,Credit Improver
11879,2025-01-17,Organic,TX,Premium,Budget Builder
11880,2024-03-18,Organic,NY,Premium,Credit Improver
11881,2025-06-15,Referral,NJ,Plus,Credit Improver
11882,2024-02-03,Partner,IL,Essential,Investor
11883,2024-04-26,Organic,GA,Essential,Credit Improver
11884,2025-08-05,Paid Search,CA,Essential,Credit Improver
11885,2023-07-05,Social,TX,Essential,Budget Builder
11886,2023-06-18,Social,CA,Plus,Credit Improver
11887,2024-05-21,Referral,NJ,Essential,Budget Builder
11888,2024-06-04,Partner,IL,Essential,Budget Builder
11889,2023-06-10,Partner,FL,Essential,Investor
11890,2023-12-06,Paid Search,NJ,Essential,Budget Builder
11891,2024-12-04,Organic,NJ,Essential,Family Planner
11892,2025-04-02,Partner,TX,Essential,Family Planner
11893,2025-02-23,Organic,GA,Premium,Credit Improver
11894,2023-05-11,Paid Search,GA,Essential,Investor
11895,2024-05-30,Paid Search,FL,Plus,Credit Improver
11896,2024-06-19,Paid Search,CA,Plus,Budget Builder
11897,2025-01-10,Paid Search,FL,Essential,Investor
11898,2025-02-19,Paid Search,NJ,Essential,Budget Builder
11899,2024-08-10,Paid Search,FL,Plus,Budget Builder
11900,2024-12-26,Organic,IL,Essential,Budget Builder
11901,2025-07-31,Referral,TX,Plus,Credit Improver
11902,2025-09-23,Partner,TX,Plus,Budget Builder
11903,2024-01-11,Paid Search,NJ,Premium,Investor
11904,2023-07-23,Partner,NY,Plus,Budget Builder
11905,2025-09-15,Paid Search,FL,Essential,Credit Improver
11906,2024-10-22,Referral,CA,Plus,Budget Builder
11907,2023-03-16,Organic,IL,Essential,Budget Builder
11908,2025-01-10,Organic,NJ,Essential,Investor
11909,2023-10-31,Partner,NY,Premium,Budget Builder
11910,2024-07-23,Organic,GA,Essential,Credit Improver
11911,2025-02-24,Organic,FL,Essential,Family Planner
11912,2025-09-13,Referral,NY,Premium,Credit Improver
11913,2023-08-17,Organic,NJ,Essential,Credit Improver
11914,2023-09-25,Referral,FL,Plus,Credit Improver
11915,2024-12-27,Referral,IL,Plus,Investor
11916,2025-03-12,Paid Search,NY,Essential,Credit Improver
11917,2023-09-11,Referral,NY,Essential,Investor
11918,2025-08-14,Partner,TX,Essential,Credit Improver
11919,2025-05-19,Organic,NJ,Essential,Investor
11920,2023-03-28,Referral,CA,Premium,Investor
11921,2023-08-10,Referral,NJ,Essential,Family Planner
11922,2025-09-16,Organic,NJ,Premium,Budget Builder
11923,2024-02-01,Referral,TX,Plus,Budget Builder
11924,2025-07-26,Referral,CA,Essential,Investor
11925,2024-05-25,Organic,TX,Essential,Family Planner
11926,2024-07-14,Paid Search,GA,Plus,Family Planner
11927,2025-04-25,Social,NJ,Plus,Family Planner
11928,2024-03-15,Organic,NY,Essential,Investor
11929,2023-11-07,Organic,NY,Essential,Budget Builder
11930,2023-02-04,Referral,IL,Essential,Investor
11931,2023-08-05,Social,IL,Essential,Budget Builder
11932,2024-12-21,Paid Search,NJ,Essential,Investor
11933,2025-10-12,Partner,IL,Essential,Investor
11934,2024-06-02,Paid Search,FL,Essential,Budget Builder
11935,2023-09-26,Paid Search,NJ,Essential,Credit Improver
11936,2024-09-29,Social,IL,Essential,Credit Improver
11937,2024-04-19,Partner,NJ,Essential,Credit Improver
11938,2023-03-31,Organic,IL,Essential,Investor
11939,2025-09-08,Organic,GA,Essential,Investor
11940,2023-10-15,Organic,FL,Essential,Credit Improver
11941,2024-04-25,Paid Search,FL,Plus,Investor
11942,2024-09-28,Paid Search,IL,Plus,Investor
11943,2024-05-15,Paid Search,TX,Essential,Family Planner
11944,2023-02-21,Paid Search,IL,Plus,Budget Builder
11945,2023-04-13,Social,GA,Essential,Budget Builder
11946,2024-11-29,Organic,NY,Essential,Credit Improver
11947,2024-04-14,Paid Search,FL,Essential,Investor
11948,2024-03-02,Organic,GA,Plus,Budget Builder
11949,2023-04-20,Referral,GA,Plus,Investor
11950,2024-05-29,Organic,IL,Premium,Budget Builder
11951,2023-03-09,Partner,NJ,Essential,Family Planner
11952,2024-01-24,Partner,CA,Essential,Investor
11953,2023-11-04,Social,CA,Essential,Budget Builder
11954,2024-04-04,Organic,IL,Essential,Budget Builder
11955,2023-12-13,Social,IL,Essential,Investor
11956,2023-11-21,Paid Search,TX,Plus,Budget Builder
11957,2024-10-28,Referral,CA,Plus,Investor
11958,2023-03-09,Organic,NY,Essential,Credit Improver
11959,2023-07-06,Paid Search,NJ,Essential,Budget Builder
11960,2023-07-11,Paid Search,GA,Plus,Investor
11961,2024-03-03,Paid Search,CA,Plus,Investor
11962,2023-08-04,Organic,NY,Plus,Budget Builder
11963,2023-06-26,Referral,IL,Essential,Investor
11964,2024-07-14,Referral,CA,Essential,Family Planner
11965,2025-05-30,Organic,IL,Essential,Budget Builder
11966,2024-09-17,Social,NJ,Plus,Investor
11967,2024-08-29,Organic,TX,Essential,Budget Builder
11968,2023-06-28,Paid Search,NY,Plus,Credit Improver
11969,2024-01-30,Paid Search,FL,Essential,Investor
11970,2025-05-25,Referral,FL,Essential,Investor
11971,2025-08-19,Social,CA,Essential,Investor
11972,2023-07-17,Referral,FL,Essential,Family Planner
11973,2025-08-26,Organic,NY,Plus,Credit Improver
11974,2024-10-30,Partner,FL,Essential,Budget Builder
11975,2024-04-01,Paid Search,NY,Premium,Budget Builder
11976,2023-03-13,Organic,GA,Essential,Credit Improver
11977,2023-08-11,Paid Search,GA,Essential,Budget Builder
11978,2023-10-03,Social,FL,Plus,Budget Builder
11979,2024-07-26,Organic,GA,Essential,Family Planner
11980,2025-07-12,Referral,TX,Plus,Investor
11981,2024-04-15,Paid Search,CA,Plus,Credit Improver
11982,2024-03-29,Referral,NY,Essential,Credit Improver
11983,2025-08-26,Paid Search,TX,Plus,Family Planner
11984,2023-01-07,Social,CA,Essential,Family Planner
11985,2023-07-07,Organic,IL,Plus,Budget Builder
11986,2023-01-04,Organic,TX,Plus,Credit Improver
11987,2025-06-25,Organic,FL,Essential,Investor
11988,2025-08-17,Partner,NY,Plus,Investor
11989,2024-06-08,Organic,NJ,Premium,Budget Builder
11990,2024-09-21,Paid Search,TX,Essential,Budget Builder
11991,2025-02-13,Organic,NJ,Essential,Investor
11992,2023-12-26,Paid Search,NY,Plus,Investor
11993,2024-06-01,Partner,FL,Essential,Family Planner
11994,2025-07-09,Social,IL,Essential,Budget Builder
11995,2025-05-01,Partner,IL,Essential,Budget Builder
11996,2025-07-23,Partner,GA,Plus,Family Planner
11997,2025-06-19,Paid Search,FL,Essential,Family Planner
11998,2024-02-03,Partner,GA,Essential,Budget Builder
11999,2023-06-17,Partner,NJ,Essential,Credit Improver
12000,2024-01-12,Organic,IL,Essential,Budget Builder
12001,2024-08-29,Paid Search,CA,Premium,Investor
12002,2025-10-07,Paid Search,NJ,Essential,Family Planner
12003,2024-08-11,Social,NJ,Essential,Investor
12004,2023-02-17,Organic,NJ,Plus,Investor
12005,2025-10-21,Social,IL,Essential,Investor
12006,2023-06-22,Organic,NJ,Essential,Investor
12007,2024-05-20,Paid Search,IL,Essential,Investor
12008,2024-02-02,Paid Search,NY,Essential,Investor
12009,2023-10-21,Paid Search,NY,Plus,Investor
12010,2024-07-05,Social,NJ,Essential,Budget Builder
12011,2025-04-29,Referral,NJ,Essential,Family Planner
12012,2025-06-03,Paid Search,IL,Essential,Investor
12013,2025-09-30,Referral,FL,Essential,Budget Builder
12014,2023-05-14,Paid Search,TX,Essential,Credit Improver
12015,2025-02-09,Social,NY,Premium,Investor
12016,2024-05-22,Paid Search,GA,Essential,Budget Builder
12017,2024-04-24,Referral,IL,Plus,Credit Improver
12018,2025-05-12,Partner,CA,Essential,Family Planner
12019,2024-04-03,Social,GA,Essential,Family Planner
12020,2024-09-17,Partner,CA,Essential,Investor
12021,2023-06-08,Social,CA,Essential,Family Planner
12022,2023-06-10,Paid Search,TX,Premium,Budget Builder
12023,2025-07-28,Partner,GA,Essential,Budget Builder
12024,2023-06-04,Organic,GA,Plus,Credit Improver
12025,2024-04-30,Referral,GA,Essential,Credit Improver
12026,2024-03-07,Organic,FL,Plus,Budget Builder
12027,2025-09-30,Paid Search,TX,Plus,Budget Builder
12028,2023-03-08,Referral,NJ,Essential,Budget Builder
12029,2024-06-25,Organic,FL,Essential,Investor
12030,2023-04-06,Organic,FL,Essential,Credit Improver
12031,2023-08-03,Organic,NJ,Essential,Budget Builder
12032,2023-07-13,Partner,CA,Essential,Investor
12033,2025-06-03,Paid Search,CA,Essential,Investor
12034,2023-02-08,Social,NY,Essential,Family Planner
12035,2025-07-27,Paid Search,CA,Plus,Investor
12036,2025-07-27,Paid Search,TX,Premium,Budget Builder
12037,2023-07-25,Paid Search,FL,Premium,Budget Builder
12038,2025-07-30,Partner,GA,Premium,Budget Builder
12039,2024-07-08,Paid Search,NY,Essential,Budget Builder
